comment_message,created_time_comment,love_comment,like_comment,angry_comment,sad_comment,haha_comment,wow_comment,label_disagreement,label_antagonism,score_0_disagreement,score_1_disagreement,score_0_antagonism,score_1_antagonism,disagreement,antagonism,post_message,status_type,attachment_title,attachment_description,created_time_post,comment_count,love_post,like_post,angry_post,sad_post,haha_post,wow_post,shares,page_name,category,page_like_count,website,location_json,id_comment,id_post,id_page
"Jajajajajaja mis respetos patron, con  eso si Duque hace todo lo que usted le diga jajajaja",02-06-21 1:13,0,0,0,0,0,0,disagreement,antagonism,0.586065233,0.413934767,0.647955775,0.352044165,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542674689558,45242794557_10159542362334558,45242794557
El pueblo habla de democracia eso aca no esiste,02-06-21 1:13,0,0,0,0,0,0,disagreement,not antagonism,0.804632068,0.195367962,0.17031312,0.82968688,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542674814558,45242794557_10159542362334558,45242794557
Delta Nueve pero porque no protestó cuando Santos metió como 5 reformas ,02-06-21 1:16,0,3,0,0,0,0,disagreement,not antagonism,0.926103532,0.073896438,0.443024248,0.556975782,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542451719558&reply_comment_id=10159542679749558,45242794557_10159542362334558,45242794557
"Una reforma que saco usted mismo,  ya conocemos su manera de operar, Uribe vs uribe",02-06-21 1:16,0,0,0,0,0,0,disagreement,not antagonism,0.844863653,0.155136332,0.463070184,0.536929786,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542680044558,45242794557_10159542362334558,45242794557
siiiiii por ladrones y asesinos matarife pudrase con ese asesino de duque ratas de alcantarilla son la peor plaga del mundo,02-06-21 1:17,0,0,0,0,0,0,disagreement,antagonism,0.996153176,0.003846858,0.999753535,0.000246496,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542680819558,45242794557_10159542362334558,45242794557
Si no fuera por el doctor Alvaro Uribe la izquierda ya estaria en el poder,02-06-21 1:22,0,0,0,0,0,0,disagreement,antagonism,0.86105305,0.138946936,0.651844442,0.348155588,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542687244558,45242794557_10159542362334558,45242794557
Si este tipo dejara de meterse la gente toleraria más a Duque,02-06-21 1:23,0,0,0,0,0,0,disagreement,antagonism,0.837566495,0.16243349,0.767677188,0.232322827,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542688624558,45242794557_10159542362334558,45242794557
Jajaa este hablando de violencia... 🤔😂😂,02-06-21 1:25,0,0,0,0,0,0,disagreement,antagonism,0.867293119,0.132706851,0.885162055,0.11483793,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542690849558,45242794557_10159542362334558,45242794557
Gracias presidente usted a sido la barrera de contención del criminal socialismo!👍🇨🇴🇨🇴🇨🇴,02-06-21 0:05,0,0,0,0,0,0,disagreement,antagonism,0.560801685,0.439198315,0.772232592,0.227767453,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542533854558,45242794557_10159542362334558,45242794557
"Prácticamente está confesando q sus gobiernos han sido un error,20 años de retraso es lo q nos trae su política guerrerista,la guerra nunca será una solución para un país q necesita progreso.Nunca será tarde para dialogar y entre todos salir adelante.  Doctor.",02-06-21 0:05,0,0,0,0,0,0,disagreement,antagonism,0.965185523,0.034814492,0.697301209,0.302698791,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542534989558,45242794557_10159542362334558,45242794557
Presidente Uribe.  Tanto nadar para llegar a la orilla. Q pesar.  Todo su trabajo en vano..,02-06-21 0:08,0,0,0,0,0,0,disagreement,antagonism,0.873925149,0.126074821,0.506840408,0.493159592,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542541259558,45242794557_10159542362334558,45242794557
"Uribe deje la política colombiana descansar de usted,  este país ya no necesita de su narcopolitica disfrazada de democracia.",02-06-21 0:10,0,0,0,0,0,0,disagreement,antagonism,0.965753794,0.034246206,0.817241192,0.182758793,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542543929558,45242794557_10159542362334558,45242794557
Uribe desmovilizate tu familia te espera,02-06-21 0:14,0,0,0,0,0,0,disagreement,antagonism,0.93970865,0.060291417,0.823010027,0.176989928,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542550269558,45242794557_10159542362334558,45242794557
bajo la p0breza como ? dejando a los pobres y  a la juventud con las botas al revez?,02-06-21 0:14,0,0,0,0,0,0,disagreement,not antagonism,0.962392092,0.037607912,0.270191252,0.729808748,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542550604558,45242794557_10159542362334558,45242794557
¿Respetar la protesta es matar a quienes hacen parte de ella? Con razón esos 6402 es como perder un dulce para usted 😡,02-06-21 0:16,0,0,0,0,0,0,disagreement,not antagonism,0.935136139,0.064863816,0.146784097,0.853215873,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542553379558,45242794557_10159542362334558,45242794557
La reforma empezó por usted señor todo lo q usted dice duque va y lo hace,02-06-21 0:21,0,0,0,0,0,0,disagreement,not antagonism,0.884615302,0.115384683,0.445960641,0.554039359,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542562269558,45242794557_10159542362334558,45242794557
También se auto entrevisto? Y en Inglés también para un medio latino?,02-06-21 0:21,0,0,0,0,0,0,not disagreement,,0.126332223,0.873667717,,,1,,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542562989558,45242794557_10159542362334558,45242794557
"El malestar de la ciudadanía del comun, de los de a pie, de la mayoría, no fue solo una reforma tributaria equivocada, fue la marcada intención del gobierno de seguir legislando en favor de los intereses de los más ricos del país de los que son dueños de los grandes capitales, de los que obtienen enormes beneficios en detrimento de los más pobres. no sé engañe, ni quiera engañar al país, a usted y su clase no le importa la gente, no le importa el campesino, no le importa el indígena, no le importan las minorías étnicas, no le importa el obrero, no le importa el estudiante, no le importa nada diferente que su propio beneficio.",02-06-21 0:24,0,0,0,0,0,0,disagreement,antagonism,0.927450478,0.072549485,0.769379795,0.23062025,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542567804558,45242794557_10159542362334558,45242794557
"Pésimo gobierno, lo que están sembrando es odio, miseria, corrupción, tiranía, no tenemos derecho al progreso. Roben pero déjenle algo al pueblo.",02-06-21 0:24,0,0,0,0,0,0,disagreement,antagonism,0.996547997,0.003451968,0.808118999,0.191880971,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542568994558,45242794557_10159542362334558,45242794557
La cago MATARIFE poniendo ese tonto,02-06-21 0:27,0,0,0,0,0,0,disagreement,antagonism,0.835636437,0.164363593,0.563515007,0.436484993,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542574814558,45242794557_10159542362334558,45242794557
"Luz Estella Lopera Sra con todo respeto, no cree que está delirando. Los organismos internacionales que tienen intereses en el país ya son dueños de lo que les interesa. No pretendo defender a nadie pero debería investigar el papel de Petro en el M19. Y el dinero del narcotráfico hace años permeo las instituciones de los tres poderes, incluyendo al actual presidente.",02-06-21 0:32,0,1,0,0,0,0,disagreement,not antagonism,0.861981452,0.138018548,0.387953877,0.612046182,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542390629558&reply_comment_id=10159542587069558,45242794557_10159542362334558,45242794557
Q mentiroso da tristeza escucharlo,02-06-21 0:33,0,0,0,0,0,0,disagreement,not antagonism,0.712155819,0.287844151,0.291292042,0.708707929,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542593949558,45242794557_10159542362334558,45242794557
"El pueblo está mendigo por culpa de el, lo que habla es.pura mmmm buscando votos es lo que hace el tipo este",02-06-21 0:38,0,0,0,0,0,0,disagreement,antagonism,0.994159698,0.005840368,0.986411393,0.013588622,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542605389558,45242794557_10159542362334558,45242794557
jajajajaja  que buen chiste,02-06-21 0:46,0,0,0,0,0,0,not disagreement,,0.112862028,0.887137949,,,1,,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542625599558,45242794557_10159542362334558,45242794557
"Hay si es una reforma equivocada pedazo de basura, pero antes la defendía a capa y espada. Como no pueden ver lo conveniente, payaso y asesino que es este h*********",02-06-21 0:46,0,1,0,0,0,0,disagreement,antagonism,0.995318711,0.004681272,0.999346912,0.000653107,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542625819558,45242794557_10159542362334558,45242794557
"Q chimba de manera de respetar las protestas, mandando a disparar, a matar y a desaparecer manifestantes. Ufff chimba de respeto.. CÍNICO HP.",02-06-21 0:47,0,0,0,0,0,0,disagreement,antagonism,0.996712685,0.003287298,0.995739222,0.004260842,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542628349558,45242794557_10159542362334558,45242794557
Jajajajaja antes apoyaba a la reforma y ya es equivocada y uds payasos siguen detrás de el jajajajaa,02-06-21 0:47,0,0,0,0,0,0,disagreement,antagonism,0.957185805,0.042814173,0.859153152,0.140846804,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542373819558&reply_comment_id=10159542628809558,45242794557_10159542362334558,45242794557
"Ruby Tirado pacíficamente es.. Hasta q aparece el ESMAD, LA GENTE DE BIEN DISPARANDO A LA LOCA. ",02-06-21 0:48,0,0,0,0,0,0,disagreement,antagonism,0.95109719,0.048902731,0.668647826,0.331352234,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542465804558&reply_comment_id=10159542631429558,45242794557_10159542362334558,45242794557
mas acertado no puede ser....cada dia lo admiro mas,01-06-21 23:28,0,2,0,0,1,0,not disagreement,,0.086056709,0.913943231,,,1,,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542481714558,45242794557_10159542362334558,45242794557
"Señor ud que dice ser una persona de bien... Seria interesante que analizara la situación de Colombia...las problemáticas sociales y el malestar de la sociedad... Escuchara el testimonio de miles de colombianos que han sufrido, por su odio... Acepte que ud es una persona que no le interesa el bienestar social del pueblo... Lo único que quiere es el poder... Aunque sería relevante que leyera  la historia de las personas que han actuado como ud... Que lo espera la verdadera justicia... ",01-06-21 23:28,0,0,1,0,0,0,disagreement,not antagonism,0.749517262,0.250482768,0.085790507,0.914209485,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542482519558,45242794557_10159542362334558,45242794557
Vomo la ves........reforma tributaria  equivocada,01-06-21 23:28,0,0,0,0,0,0,disagreement,not antagonism,0.647242546,0.352757484,0.129871249,0.870128691,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542482759558,45242794557_10159542362334558,45242794557
No se pierda Dr. Uribe la gente que trabaja no es la que está en las calles destruyendo todo,01-06-21 23:28,0,0,0,0,0,0,disagreement,not antagonism,0.943206191,0.056793764,0.151417151,0.848582864,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542483294558,45242794557_10159542362334558,45242794557
Si y todo esto es gracias  a  usted y asu partido político,01-06-21 23:31,0,0,0,0,0,0,disagreement,antagonism,0.819326639,0.180673331,0.784415126,0.215584904,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542487184558,45242794557_10159542362334558,45242794557
Falta mano dura,01-06-21 23:34,0,0,0,0,0,0,disagreement,not antagonism,0.60237813,0.39762187,0.017311919,0.982688129,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542492354558,45242794557_10159542362334558,45242794557
"Carlos Ariel Hernandez Mahecha de lo único que va a ser eternamente conocido es como el padre de los paramilitares, el narcotráfico y el narcogobierno.  ",01-06-21 23:35,0,0,0,0,0,0,disagreement,antagonism,0.675504863,0.324495137,0.937475979,0.062524088,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542398844558&reply_comment_id=10159542493859558,45242794557_10159542362334558,45242794557
Petardo se 💩,01-06-21 23:36,0,0,0,0,0,0,not disagreement,,0.394447058,0.605552971,,,1,,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542495234558,45242794557_10159542362334558,45242794557
"Johannita Rv 
Grabe bien boba que no se ve nada, tiembla más que una anciana con parkinson jajaja",01-06-21 23:37,0,1,0,0,0,0,disagreement,antagonism,0.7719419,0.228058055,0.857006252,0.142993733,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542464489558&reply_comment_id=10159542495579558,45242794557_10159542362334558,45242794557
Pero si ese fue el que dijo usted para salvarnos del castrochavismo,01-06-21 23:37,0,0,0,0,0,0,disagreement,antagonism,0.850241303,0.149758667,0.638291836,0.361708164,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542496584558,45242794557_10159542362334558,45242794557
